Unnamed: 0,time,episode_length,memory_mean,power_mean,fan_speed_mean,temperature_mean,gpu_utilization_mean,memory_utilization_mean,reward
0,85.487463,803,766.2489999999997,59.476000000000006,23.0,40.787,0.904,0.377,-21.0
1,85.495514,820,766.265,59.358999999999995,23.0,40.834,0.902,0.37799999999999995,-21.0
2,86.80497,831,766.2739999999999,59.365,23.0,40.859,0.907,0.38,-20.0
3,87.118964,831,766.2739999999999,59.36,23.0,40.861999999999995,0.91,0.38299999999999995,-20.0
4,86.84868,836,766.279,59.342,23.0,40.874,0.9159999999999999,0.385,-20.0
5,89.284237,839,766.2810000000003,59.35,23.0,40.881,0.92,0.387,-21.0
6,87.849103,846,766.2869999999997,59.402,23.0,40.9,0.903,0.379,-21.0
7,90.869286,884,766.318,59.425,23.0,40.993,0.907,0.38,-21.0
8,92.124891,887,766.32,59.513999999999996,23.0,41.0,0.91,0.38,-21.0
9,93.33480899999999,908,766.336,59.372,23.0,41.044,0.915,0.381,-21.0
10,95.350341,909,766.337,59.37600000000001,23.0,41.044,0.9079999999999999,0.38,-21.0
11,93.136778,911,766.3380000000003,59.515,23.0,41.047,0.924,0.385,-21.0
12,94.444401,925,766.3480000000003,59.381,23.0,41.08,0.909,0.37799999999999995,-20.0
13,102.553389,999,766.3960000000003,59.48,23.0,41.224,0.905,0.376,-19.0
14,109.873806,1056,766.429,59.47,23.0,41.37,0.92,0.381,-19.0
15,118.52678799999998,1166,766.4830000000003,59.556000000000004,23.0,41.62,0.905,0.377,-19.0
16,168.80977,1701,767.0,59.927,23.358,44.195,0.877,0.369,-20.0
17,170.483506,1712,767.0,59.927,23.364,44.198,0.879,0.37,-21.0
18,170.821596,1724,767.0,59.94,23.368000000000002,44.192,0.872,0.364,-20.0
19,172.614389,1744,767.0,60.04600000000001,23.424,44.339,0.8640000000000001,0.365,-21.0
20,173.383097,1752,767.0,59.948,23.416,44.308,0.863,0.36200000000000004,-20.0
21,175.26125,1770,767.0,59.912,23.404,44.24800000000001,0.882,0.364,-19.0
22,178.570548,1788,767.0,59.918,23.41800000000001,44.273,0.87,0.361,-20.0
23,180.440015,1807,767.0,59.949,23.515,44.54,0.8740000000000001,0.365,-21.0
24,178.81434199999995,1815,767.0,59.88,23.559,44.593,0.8759999999999999,0.37,-21.0
25,183.43314099999998,1862,767.0,59.908,23.494,44.42,0.873,0.361,-20.0
26,186.451934,1875,767.0,59.919,23.500999999999998,44.43,0.88,0.365,-21.0
27,185.157727,1886,767.0,59.961999999999996,23.476,44.347,0.86,0.354,-20.0
28,194.609506,1995,767.0,59.92100000000001,23.564,44.523,0.88,0.355,-20.0
29,200.386373,2009,767.0,59.86,23.733,44.778,0.8590000000000001,0.34299999999999997,-20.0
30,205.283487,2053,767.0,60.06399999999999,23.568,44.526,0.858,0.34700000000000003,-21.0
31,214.930433,2163,767.0,60.04600000000001,23.615,44.54600000000001,0.8440000000000001,0.34299999999999997,-19.0
32,253.37256200000002,2574,767.0,60.04600000000001,24.627,45.733999999999995,0.838,0.325,-21.0
33,256.03164300000003,2604,767.0,60.038999999999994,24.575,45.663000000000004,0.8270000000000001,0.326,-21.0
34,256.96601699999997,2614,767.0,60.08600000000001,24.6,45.688,0.8240000000000001,0.32799999999999996,-20.0
35,257.899575,2625,767.0,60.04,24.570999999999998,45.65600000000001,0.8290000000000001,0.32899999999999996,-20.0
36,258.81669,2627,767.0,60.032,24.579,45.663999999999994,0.845,0.33299999999999996,-20.0
37,260.729844,2630,767.0,60.08,24.649,45.742,0.8079999999999999,0.318,-21.0
38,259.169759,2638,767.0,60.157,24.605,45.691,0.823,0.321,-20.0
39,262.92956000000004,2657,767.0,60.06399999999999,24.642,45.733000000000004,0.8170000000000001,0.32299999999999995,-20.0
40,268.111641,2737,767.0,60.067,24.664,45.744,0.821,0.332,-21.0
41,270.6518,2764,767.0,60.052,24.739,45.828,0.82,0.337,-20.0
42,273.6998,2777,767.0,60.074,24.755,45.839,0.8270000000000001,0.335,-20.0
43,271.837958,2782,767.0,60.115,24.766,45.854,0.802,0.324,-21.0
44,285.570111,2941,767.0,60.086999999999996,24.892,45.97,0.807,0.335,-21.0
45,286.590867,2942,767.0,60.226000000000006,24.951999999999998,45.986999999999995,0.7979999999999999,0.327,-20.0
46,296.749807,3017,767.0,60.1,24.914,45.982,0.812,0.341,-20.0
47,313.629054,3196,767.0,60.232,25.0,46.0,0.802,0.344,-21.0
48,333.008575,3438,767.0,60.177,25.0,46.0,0.805,0.33299999999999996,-21.0
49,345.887769,3531,767.0,60.14100000000001,25.0,46.0,0.812,0.336,-21.0
50,350.904994,3590,767.0,60.131,25.0,46.0,0.8059999999999999,0.341,-20.0
51,352.301252,3606,767.0,60.232,25.0,46.0,0.825,0.344,-20.0
52,356.645736,3629,767.0,60.168,25.0,46.0,0.8109999999999999,0.342,-20.0
53,356.63108700000015,3656,767.0,60.172,25.00800000000001,46.0,0.804,0.341,-18.0
54,359.107036,3676,767.0,60.151,25.016,46.0,0.8079999999999999,0.33799999999999997,-18.0
55,360.504404,3698,767.0,60.147,25.03,46.0,0.83,0.341,-21.0
56,362.658249,3718,767.0,60.131,25.046999999999997,46.0,0.82,0.33299999999999996,-20.0
57,364.729289,3747,767.0,60.196999999999996,25.079,46.0,0.8079999999999999,0.33,-19.0
58,370.33472,3809,767.0,60.158,25.128,46.0,0.8140000000000001,0.33299999999999996,-20.0
59,373.51546,3825,767.0,60.145,25.13,46.0,0.8079999999999999,0.336,-18.0
60,377.03585899999996,3890,767.0,60.148,25.247,46.0,0.805,0.336,-21.0
61,381.690467,3916,767.0,60.147,25.213,46.0,0.8220000000000001,0.33899999999999997,-19.0
62,386.92929300000003,3993,767.0,60.232,25.303,46.001999999999995,0.79,0.32899999999999996,-20.0
63,396.09038599999997,4043,767.0,60.224,25.434,46.001999999999995,0.8059999999999999,0.321,-21.0
64,414.661689,4275,767.0,60.192,25.714000000000002,46.004,0.7829999999999999,0.33799999999999997,-21.0
65,433.494883,4467,767.0,60.169,25.945,46.01,0.8029999999999999,0.34,-20.0
66,442.536772,4538,767.0,60.14100000000001,26.0,46.01,0.7909999999999999,0.345,-21.0
67,443.768591,4550,767.0,60.153999999999996,25.983,46.011,0.795,0.33899999999999997,-20.0
68,443.538244,4555,767.0,60.159,25.971,46.012,0.8029999999999999,0.34,-20.0
69,447.02362800000003,4595,767.0,60.133,25.913,46.00899999999999,0.8,0.33899999999999997,-20.0
70,450.861968,4634,767.0,60.15,26.0,46.011,0.79,0.34299999999999997,-21.0
71,451.669246,4646,767.0,60.207,26.0,46.01300000000001,0.7909999999999999,0.345,-20.0
72,452.104692,4652,767.0,60.136,25.871,46.00899999999999,0.805,0.344,-21.0
73,457.28716900000006,4687,767.0,60.18,26.0,46.012,0.812,0.345,-21.0
74,462.71149800000006,4746,767.0,60.128,26.0,46.01600000000001,0.8009999999999999,0.335,-20.0
75,463.112464,4777,767.0,60.136,26.0,46.013999999999996,0.8029999999999999,0.33799999999999997,-18.0
76,466.58514699999995,4803,767.0,60.243,26.0,46.021,0.7929999999999999,0.337,-21.0
77,467.391808,4816,767.0,60.24100000000001,26.0,46.021,0.7979999999999999,0.32899999999999996,-21.0
78,467.85683200000005,4833,767.0,60.144,26.0,46.018,0.813,0.341,-21.0
79,470.30791100000016,4860,767.0,60.255,25.945999999999998,46.013999999999996,0.784,0.326,-19.0
80,503.95079100000004,5199,767.0,60.187,26.0,46.053000000000004,0.805,0.34299999999999997,-20.0
81,518.790103,5344,767.0,60.155,26.0,46.065,0.818,0.34,-20.0
82,523.944997,5431,767.0,60.132,26.0,46.074,0.816,0.349,-20.0
83,529.041025,5490,767.0,60.145,26.0,46.065,0.813,0.342,-19.0
84,530.913986,5505,767.0,60.14100000000001,26.0,46.065,0.813,0.34,-21.0
85,540.371777,5563,767.0,60.148999999999994,26.0,46.06800000000001,0.809,0.337,-20.0
86,542.8517879999998,5568,767.0,60.133,26.0,46.077,0.81,0.348,-21.0
87,542.1186849999998,5586,767.0,60.174,26.0,46.071999999999996,0.804,0.33799999999999997,-21.0
88,543.44542,5600,767.0,60.131,26.0,46.07899999999999,0.815,0.348,-21.0
89,546.03319,5632,767.0,60.119,26.0,46.077,0.812,0.34,-20.0
90,548.018461,5655,767.0,60.138999999999996,26.0,46.085,0.8140000000000001,0.35200000000000004,-21.0
91,555.1164269999998,5736,767.0,60.217,26.0,46.078,0.799,0.35,-20.0
92,561.252876,5783,767.0,60.136,26.0,46.077,0.804,0.349,-20.0
93,561.346771,5800,767.0,60.147,26.0,46.078,0.8009999999999999,0.344,-19.0
94,569.678119,5894,767.0,60.224,26.0,46.1,0.789,0.348,-21.0
95,586.445287,6038,767.0,60.24,26.0,46.129,0.805,0.359,-21.0
96,599.9564780000002,6208,767.0,60.192,26.0,46.153999999999996,0.807,0.358,-20.0
97,605.65572,6247,767.0,60.184,26.0,46.178000000000004,0.8190000000000001,0.374,-20.0
98,610.285885,6322,767.0,60.155,26.0,46.21100000000001,0.83,0.373,-21.0
99,612.132141,6348,767.0,60.162,26.0,46.191,0.828,0.37,-20.0
100,614.010818,6369,767.0,60.178999999999995,26.0,46.201,0.823,0.366,-21.0
101,616.56508,6370,767.0,60.16,26.0,46.213,0.8370000000000001,0.377,-21.0
102,616.599847,6393,767.0,60.181000000000004,26.0,46.218,0.833,0.37,-21.0
103,620.172273,6435,767.0,60.137,26.0,46.21100000000001,0.8290000000000001,0.3720000000000001,-21.0
104,623.020949,6465,767.0,60.195,26.0,46.201,0.8320000000000001,0.374,-21.0
105,624.347132,6479,767.0,60.143,26.0,46.21,0.825,0.371,-21.0
106,643.108427,6631,767.0,60.155,26.0,46.184,0.809,0.361,-21.0
107,645.224026,6647,767.0,60.152,26.0,46.205,0.8170000000000001,0.361,-21.0
108,648.056053,6660,767.0,60.14,26.0,46.201,0.805,0.35700000000000004,-21.0
109,654.594145,6714,767.0,60.226000000000006,26.0,46.195,0.78,0.33299999999999996,-21.0
110,675.240447,6840,767.0,60.205,26.0,46.17,0.753,0.309,-21.0
111,700.697259,6979,767.0,60.167,26.0,46.113,0.67,0.233,-20.0
112,715.203446,7043,767.0,60.07899999999999,26.0,46.083,0.594,0.18100000000000002,-21.0
113,732.879548,7143,767.0,60.049,26.0,46.04600000000001,0.541,0.138,-21.0
114,746.732402,7226,767.0,60.053000000000004,26.0,46.041000000000004,0.499,0.11199999999999999,-20.0
115,766.08616,7337,767.0,60.033,26.0,46.036,0.503,0.105,-20.0
116,776.409904,7397,767.0,60.027,26.0,46.023999999999994,0.47200000000000003,0.071,-20.0
117,778.605164,7410,767.0,60.023,26.0,46.021,0.475,0.08,-20.0
118,782.552381,7419,767.0,60.056999999999995,26.0,46.05,0.517,0.11599999999999999,-19.0
119,793.903553,7485,767.0,60.025,26.0,46.032,0.486,0.08800000000000001,-19.0
120,794.299218,7496,767.0,60.004,26.0,46.011,0.4,0.012,-21.0
121,794.6318259999997,7501,767.0,60.022,26.0,46.022,0.46,0.064,-21.0
122,816.334793,7617,767.0,60.033,26.0,46.023,0.48700000000000004,0.087,-20.0
123,823.27252,7650,767.0,60.006,26.0,46.003,0.43,0.026000000000000002,-20.0
124,823.346486,7656,767.0,60.016999999999996,26.0,46.005,0.41200000000000003,0.019,-21.0
125,823.74377,7664,767.0,60.008,26.0,46.01,0.433,0.034,-20.0
126,831.875227,7711,767.0,60.015,26.0,46.001999999999995,0.41100000000000003,0.021,-20.0
127,848.689174,7800,767.0,60.019,26.0,46.001999999999995,0.40700000000000003,0.019,-21.0
128,865.742706,7905,767.0,60.007,26.0,46.0,0.41600000000000004,0.024,-21.0
129,908.464242,8151,767.0,60.01600000000001,26.0,46.00100000000001,0.44299999999999995,0.040999999999999995,-20.0
130,910.083186,8160,767.0,60.01600000000001,26.0,46.00100000000001,0.4370000000000001,0.036000000000000004,-18.0
131,919.8075460000001,8205,767.0,60.02,26.0,46.0,0.45,0.048,-21.0
132,920.224132,8219,767.0,60.027,26.0,46.00100000000001,0.445,0.046,-21.0
133,920.5647949999999,8221,767.0,60.015,26.0,46.001999999999995,0.45399999999999996,0.043,-21.0
134,925.6901210000001,8249,767.0,60.012,26.0,46.0,0.45899999999999996,0.048,-20.0
135,941.0753990000001,8336,767.0,60.015,26.0,46.00100000000001,0.449,0.044000000000000004,-20.0
136,948.050268,8367,767.0,60.011,26.0,46.0,0.446,0.043,-21.0
137,960.472104,8453,767.0,60.015,26.0,46.0,0.44,0.040999999999999995,-20.0
138,963.1875539999999,8462,767.0,60.016999999999996,26.0,46.00100000000001,0.414,0.025,-21.0
139,981.639654,8547,767.0,60.016999999999996,26.0,46.00100000000001,0.414,0.027999999999999997,-20.0
140,984.783466,8564,767.0,60.01,26.0,46.0,0.424,0.027000000000000003,-19.0
141,986.094659,8579,767.0,60.00899999999999,26.0,46.00100000000001,0.433,0.031,-20.0
142,993.161875,8624,767.0,60.01600000000001,26.0,46.00100000000001,0.451,0.040999999999999995,-20.0
143,1006.446909,8711,767.0,60.038000000000004,26.0,46.0,0.442,0.047,-20.0
144,1022.452411,8805,767.0,60.012,26.0,46.0,0.452,0.048,-20.0
145,1059.077549,8996,767.0,60.015,26.0,46.0,0.436,0.027999999999999997,-21.0
146,1070.232132,9033,767.0,60.01,26.0,46.0,0.425,0.025,-21.0
147,1072.128938,9039,767.0,60.021,26.0,46.0,0.42100000000000004,0.027000000000000003,-21.0
148,1089.101514,9103,767.0,60.00899999999999,26.0,46.0,0.41100000000000003,0.026000000000000002,-21.0
149,1094.816771,9126,767.0,60.01300000000001,26.0,46.0,0.41,0.027999999999999997,-21.0
150,1095.0159939999999,9130,767.0,60.007,26.0,46.0,0.41600000000000004,0.024,-21.0
151,1116.985919,9246,767.0,60.01,26.0,46.0,0.41600000000000004,0.025,-21.0
152,1118.663102,9269,767.0,60.01300000000001,26.0,46.0,0.409,0.02,-20.0
153,1123.767431,9298,767.0,60.01300000000001,26.0,46.0,0.402,0.025,-21.0
154,1130.9331789999999,9339,767.0,60.025,26.0,46.0,0.41200000000000003,0.027000000000000003,-21.0
155,1144.642749,9411,767.0,60.02,26.0,46.0,0.405,0.022000000000000002,-19.0
156,1145.7953730000004,9421,767.0,60.01300000000001,26.0,46.0,0.406,0.023,-20.0
157,1151.842731,9445,767.0,59.998999999999995,26.0,46.0,0.381,0.005,-21.0
158,1227.35511,9614,767.0,59.92,26.0,45.62300000000001,0.371,0.011000000000000001,-21.0
159,1229.824519,9627,767.0,59.909,26.0,45.63800000000001,0.391,0.026000000000000002,-19.0
160,1258.092727,9733,767.0,59.79600000000001,26.0,45.327,0.35200000000000004,0.012,-19.0
161,1281.879588,9818,767.0,59.736000000000004,26.0,45.04600000000001,0.354,0.013000000000000001,-21.0
162,1297.75197,9884,767.0,59.716,25.963,44.875,0.326,0.015,-21.0
163,1314.976908,9952,767.0,59.761,25.910999999999998,44.998999999999995,0.316,0.012,-20.0
164,1343.008049,10052,767.0,59.762,25.843000000000004,44.895,0.324,0.012,-20.0
165,1361.047832,10121,767.0,59.729,25.811999999999998,44.683,0.28300000000000003,0.013000000000000001,-21.0
166,1370.199334,10146,767.0,59.75,25.829,44.78,0.28800000000000003,0.012,-20.0
167,1369.972142,10153,767.0,59.783,25.855,44.953,0.307,0.01,-19.0
168,1388.191302,10222,767.0,59.808,25.866999999999997,45.068999999999996,0.301,0.009000000000000001,-19.0
169,1393.849498,10241,767.0,59.726000000000006,25.815,44.655,0.272,0.013000000000000001,-21.0
170,1411.651651,10309,767.0,59.773999999999994,25.843000000000004,44.861999999999995,0.264,0.011000000000000001,-21.0
171,1429.249066,10375,767.0,59.797,25.862,45.001999999999995,0.255,0.01,-20.0
172,1438.1834,10400,767.0,59.76300000000001,25.84,44.845,0.237,0.012,-20.0
173,1442.0930560000006,10418,767.0,59.778999999999996,25.846999999999998,44.90600000000001,0.24600000000000002,0.012,-19.0
174,1456.949924,10481,767.0,59.849,25.820999999999998,45.113,0.212,0.0,-21.0
175,1493.300897,10610,767.0,59.956,25.826,45.449,0.21,0.0,-21.0
176,1514.953661,10686,767.0,59.985,25.824,45.631,0.207,0.0,-20.0
177,1534.0385449999999,10764,767.0,59.994,25.855999999999998,45.715,0.205,0.0,-21.0
178,1561.802398,10873,767.0,60.0,25.92,45.799,0.214,0.0,-20.0
179,1562.637216,10875,767.0,60.0,25.991,45.897,0.203,0.0,-21.0
180,1575.51663,10923,767.0,59.908,25.879,45.437,0.212,0.0,-19.0
181,1611.443251,11046,767.0,60.00100000000001,26.0,45.997,0.20800000000000002,0.0,-21.0
182,1614.409956,11065,767.0,60.0,26.0,45.99800000000001,0.203,0.0,-21.0
183,1623.517811,11099,767.0,60.0,26.0,45.981,0.19699999999999998,0.0,-20.0
184,1628.065658,11114,767.0,60.00100000000001,26.0,46.0,0.2,0.0,-20.0
185,1636.868588,11148,767.0,60.00100000000001,26.0,46.0,0.203,0.0,-21.0
186,1642.022553,11166,767.0,60.00100000000001,26.0,45.998999999999995,0.2,0.0,-21.0
187,1658.721221,11226,767.0,60.001999999999995,26.0,46.0,0.214,0.0,-21.0
188,1669.605945,11270,767.0,60.0,26.0,46.0,0.21600000000000005,0.0,-20.0
189,1688.598878,11334,767.0,60.00100000000001,26.0,46.0,0.214,0.0,-20.0
190,1704.476538,11396,767.0,60.00100000000001,26.0,46.0,0.217,0.0,-20.0
191,1719.932298,11461,767.0,60.0,26.0,46.0,0.2,0.0,-21.0
192,1760.721165,11616,767.0,60.0,26.0,46.0,0.205,0.0,-19.0
193,1769.0714899999994,11646,767.0,60.0,26.0,46.0,0.213,0.0,-21.0
194,1792.9443030000002,11741,767.0,60.0,26.0,46.0,0.215,0.0,-20.0
195,1809.730211,11802,767.0,60.0,26.0,46.0,0.213,0.0,-21.0
196,1817.5653550000002,11833,767.0,60.0,26.0,46.0,0.215,0.0,-21.0
197,1858.964434,12001,767.0,60.004,26.0,46.0,0.24600000000000002,0.0,-21.0
198,1878.2895620000002,12048,767.0,60.0,26.0,46.0,0.242,0.0,-19.0
199,1892.2945829999999,12109,767.0,60.0,26.0,46.0,0.266,0.0,-20.0
200,1893.160424,12111,767.0,60.0,26.0,46.0,0.266,0.0,-20.0
201,1895.4897870000002,12118,767.0,60.0,26.0,46.0,0.239,0.0,-20.0
202,1900.451093,12136,767.0,60.0,26.0,46.0,0.253,0.0,-21.0
203,1919.579007,12206,767.0,60.0,26.0,46.0,0.249,0.0,-18.0
204,1925.107693,12219,767.0,60.0,26.0,46.0,0.262,0.0,-20.0
205,1936.1456850000002,12264,767.0,60.0,26.0,46.0,0.273,0.0,-21.0
206,1940.900703,12282,767.0,60.004,26.0,46.0,0.276,0.0,-19.0
207,1961.314522,12358,767.0,60.0,26.0,46.0,0.273,0.0,-21.0
208,1979.3318,12435,767.0,60.0,26.0,46.0,0.259,0.001,-21.0
209,2017.211063,12580,767.0,60.0,26.0,46.0,0.266,0.001,-20.0
210,2033.424226,12638,767.0,60.0,26.0,46.0,0.261,0.001,-20.0
211,2033.6027600000002,12638,767.0,60.0,26.0,46.0,0.25,0.001,-19.0
212,2055.966525,12724,767.0,60.0,26.0,46.0,0.264,0.001,-20.0
213,2071.1402329999996,12782,767.0,60.0,26.0,46.0,0.245,0.001,-21.0
214,2106.723375,12917,767.0,60.0,26.0,46.0,0.249,0.001,-21.0
215,2112.796563,12945,767.0,60.0,26.0,46.0,0.24,0.001,-20.0
216,2116.0108960000002,12949,767.0,60.0,26.0,46.0,0.23,0.001,-21.0
217,2114.211327,12951,767.0,60.0,26.0,46.0,0.23600000000000002,0.001,-20.0
218,2115.516468,12955,767.0,60.0,26.0,46.0,0.245,0.001,-21.0
219,2146.181385000001,13051,767.0,60.0,26.0,46.0,0.23399999999999999,0.001,-20.0
220,2174.899051000001,13163,767.0,60.0,26.0,46.0,0.23600000000000002,0.001,-20.0
221,2176.323697,13167,767.0,60.001999999999995,26.0,46.0,0.237,0.001,-21.0
222,2175.6362489999997,13167,767.0,60.0,26.0,46.0,0.237,0.001,-20.0
223,2176.764914,13167,767.0,60.0,26.0,46.0,0.235,0.001,-20.0
224,2205.662494,13285,767.0,60.0,26.0,46.0,0.228,0.0,-21.0
225,2241.1068219999997,13422,767.0,60.0,26.0,46.005,0.207,0.0,-20.0
226,2242.2175030000008,13423,767.0,60.0,26.0,46.005,0.217,0.0,-21.0
227,2280.7993890000002,13570,767.0,60.0,26.0,46.027,0.231,0.0,-21.0
228,2298.279317,13632,767.0,60.00100000000001,26.0,46.051,0.22899999999999998,0.0,-20.0
229,2329.534309,13752,767.0,60.00100000000001,26.0,46.144,0.23399999999999999,0.0,-21.0
230,2335.097742000001,13771,767.0,60.0,26.0,46.205,0.233,0.0,-21.0
231,2339.63267,13787,767.0,60.00100000000001,26.0,46.218999999999994,0.23399999999999999,0.0,-20.0
232,2365.951837,13887,767.0,60.0,26.0,46.301,0.23600000000000002,0.0,-21.0
233,2381.642496,13947,767.0,60.0,26.0,46.378,0.237,0.0,-20.0
234,2387.915458,13970,767.0,60.0,26.0,46.351000000000006,0.235,0.0,-21.0
235,2393.8289879999998,13997,767.0,60.00100000000001,26.0,46.47,0.24,0.0,-20.0
236,2411.018087,14049,767.0,60.007,26.0,46.495,0.254,0.0,-20.0
237,2423.025143,14098,767.0,60.00100000000001,26.003,46.525,0.25,0.0,-19.0
238,2426.961445,14113,767.0,60.001999999999995,26.003,46.42,0.253,0.0,-19.0
239,2434.299222,14134,767.0,60.006,26.013,46.544,0.242,0.0,-19.0
240,2447.954837,14192,767.0,60.00100000000001,26.064,46.644,0.23800000000000002,0.0,-21.0
241,2500.693073,14396,767.0,60.0,26.268,46.803000000000004,0.259,0.0,-21.0
242,2513.867833,14452,767.0,60.00100000000001,26.38300000000001,46.958999999999996,0.256,0.0,-21.0
243,2514.557316,14456,767.0,60.0,26.36,46.931999999999995,0.257,0.0,-20.0
244,2519.61945,14473,767.0,60.001999999999995,26.323,46.81399999999999,0.27,0.0,-20.0
245,2547.492561,14570,767.0,60.00100000000001,26.531,46.995,0.262,0.0,-21.0
246,2551.2830489999997,14582,767.0,60.0,26.56,46.997,0.27399999999999997,0.0,-21.0
247,2580.1590579999997,14693,767.0,60.001999999999995,26.691,46.998999999999995,0.273,0.0,-21.0
248,2581.5305550000007,14697,767.0,60.0,26.604,46.99800000000001,0.258,0.0,-20.0
249,2586.0726640000007,14706,767.0,60.0,26.750999999999998,47.0,0.261,0.0,-21.0
250,2600.301882,14758,767.0,60.003,26.789,47.0,0.258,0.0,-21.0
251,2631.922432,14886,767.0,60.0,26.948,47.0,0.265,0.0,-21.0
252,2635.2015850000007,14899,767.0,60.00100000000001,26.967,47.0,0.276,0.0,-21.0
253,2646.640894,14942,767.0,60.0,26.980999999999998,47.0,0.281,0.0,-21.0
254,2646.564594,14951,767.0,60.0,27.0,47.0,0.27699999999999997,0.0,-21.0
255,2648.978463,14956,767.0,60.0,26.903000000000002,47.0,0.271,0.0,-21.0
256,2672.089318,15034,767.0,60.0,26.866,47.0,0.273,0.0,-20.0
257,2702.14505,15154,767.0,60.0,27.0,47.0,0.272,0.0,-21.0
258,2719.0652579999996,15215,767.0,60.0,27.0,47.0,0.275,0.0,-21.0
259,2719.462691,15218,767.0,60.0,27.0,47.0,0.27,0.0,-21.0
260,2723.9776920000004,15232,767.0,60.0,27.0,47.0,0.264,0.0,-21.0
261,2760.717794,15373,767.0,60.0,27.0,47.0,0.271,0.0,-21.0
262,2779.619501,15455,767.0,60.0,27.0,47.0,0.272,0.0,-21.0
263,2781.643260000001,15461,767.0,60.0,27.0,47.0,0.27399999999999997,0.0,-21.0
264,2790.819254,15487,767.0,60.0,27.0,47.0,0.262,0.0,-21.0
265,2795.888156,15516,767.0,60.0,27.0,47.0,0.268,0.0,-21.0
266,2835.1488,15656,767.0,60.0,27.0,47.0,0.28300000000000003,0.0,-21.0
267,2839.066095,15669,767.0,60.0,27.0,47.0,0.28,0.0,-21.0
268,2848.715691,15707,767.0,60.0,27.0,47.0,0.275,0.0,-19.0
269,2868.261121,15774,767.0,60.0,27.0,47.0,0.26899999999999996,0.0,-21.0
270,2868.247555,15774,767.0,60.0,27.0,47.0,0.267,0.0,-20.0
271,2873.801939,15799,767.0,60.0,27.0,47.0,0.259,0.0,-21.0
272,2888.66232,15851,767.0,60.0,27.0,47.0,0.271,0.0,-21.0
273,2939.807375,16052,767.0,60.0,27.0,47.0,0.271,0.0,-21.0
274,2959.624507,16128,767.0,60.0,27.0,46.996,0.27,0.0,-21.0
275,2963.575482,16139,767.0,60.0,27.0,46.996,0.264,0.0,-20.0
276,2975.982366,16189,767.0,60.0,27.0,46.995,0.255,0.0,-19.0
277,2989.156242,16238,767.0,60.0,27.0,46.981,0.259,0.0,-21.0
278,3001.78208,16277,767.0,60.0,27.0,46.968,0.26,0.0,-21.0
279,3002.720567000001,16288,767.0,60.0,27.0,46.978,0.26899999999999996,0.0,-19.0
280,3009.854609,16306,767.0,60.0,27.0,46.971000000000004,0.264,0.0,-21.0
281,3016.863448,16339,767.0,60.0,27.0,46.968999999999994,0.268,0.0,-21.0
282,3037.902773000001,16419,767.0,60.0,27.0,46.95,0.25,0.0,-21.0
283,3046.6124809999997,16460,767.0,60.0,27.0,46.942,0.249,0.0,-21.0
284,3049.265481,16471,767.0,60.0,27.0,46.937,0.247,0.0,-21.0
285,3064.820018,16535,767.0,60.0,27.0,46.92,0.264,0.0,-21.0
286,3089.882493,16609,767.0,60.0,27.0,46.856,0.255,0.0,-21.0
287,3093.968417,16623,767.0,60.0,27.0,46.865,0.251,0.0,-21.0
288,3152.2625399999997,16851,767.0,60.0,27.0,46.76,0.252,0.0,-19.0
289,3173.85028,16933,767.0,60.00100000000001,27.0,46.632,0.261,0.0,-21.0
290,3174.639549,16939,767.0,60.00100000000001,27.0,46.669,0.256,0.0,-21.0
291,3178.880442,16963,767.0,60.0,27.0,46.62300000000001,0.26899999999999996,0.0,-20.0
292,3189.0881329999997,17008,767.0,60.00100000000001,27.0,46.613,0.267,0.0,-21.0
293,3216.061846,17092,767.0,60.001999999999995,27.0,46.575,0.282,0.0,-21.0
294,3227.1407719999997,17132,767.0,60.00100000000001,27.0,46.556000000000004,0.285,0.0,-20.0
295,3247.9058609999997,17210,767.0,60.003,27.0,46.456,0.311,0.0,-21.0
296,3259.7794129999997,17245,767.0,60.00100000000001,27.0,46.506,0.28800000000000003,0.0,-21.0
297,3260.092733,17246,767.0,60.001999999999995,27.0,46.49100000000001,0.297,0.0,-21.0
298,3267.46364,17281,767.0,60.001999999999995,27.0,46.478,0.305,0.0,-19.0
299,3274.651202,17306,767.0,60.004,27.0,46.408,0.31,0.0,-21.0
300,3338.771397,17553,767.0,60.003,27.0,46.315,0.305,0.0,-19.0
301,3360.6548789999997,17631,767.0,60.003,27.0,46.268,0.307,0.0,-18.0
302,3363.986751,17641,767.0,60.004,27.0,46.269,0.312,0.0,-21.0
303,3374.79483,17686,767.0,60.00100000000001,27.0,46.208,0.309,0.0,-20.0
304,3396.1392119999996,17761,767.0,60.004,27.0,46.24800000000001,0.301,0.0,-18.0
305,3399.3915369999995,17778,767.0,60.00100000000001,27.0,46.163999999999994,0.316,0.0,-21.0
306,3419.440538000001,17855,767.0,60.00100000000001,27.0,46.108999999999995,0.301,0.0,-21.0
307,3433.230671000001,17907,767.0,60.003,27.0,46.128,0.306,0.0,-20.0
308,3445.042667,17959,767.0,60.001999999999995,27.0,46.12600000000001,0.311,0.0,-19.0
309,3457.009208,18017,767.0,60.001999999999995,27.0,46.053000000000004,0.308,0.0,-21.0
310,3462.5234159999995,18038,767.0,60.003,26.998,46.055,0.316,0.0,-21.0
311,3474.428436,18061,767.0,60.001999999999995,26.993000000000002,46.041000000000004,0.307,0.0,-21.0
